AREA,TAG,DIAMETER,CALC_NOTES,PID,ISO,STRESS,SUPPORT
023A3,023A3-021602-25-PW-10SS21-0002_01,1,unset,70,60,0,0
023A3,023A3-021402-150-WWG-10SS21-0026_01,4,unset,70,60,0,60
023A3,023A3-021602-25-PW-10SS21-0004_01,1,unset,70,60,0,0
023A3,023A3-021604-150-WSS-16SS21-0016_01,4,unset,50,60,0,85
023A3,023A3-021602-50-PW-10SS21-0003_01,2,unset,70,60,0,85
023A3,023A3-021602-25-PW-10SS21-0006_01,1,unset,70,60,0,0
023A3,023A3-021602-50-PW-10SS21-0005_01,2,unset,70,60,0,85
023A3,023A3-021402-150-WWG-10SS21-0029_01,4,unset,70,60,0,60
023A3,023A3-021402-300-WSS-10SS21-0010_01,6,unset,70,60,0,60
023A3,023A3-021402-100-WSS-10SS21-0014_01,6,unset,70,60,0,60
023A3,023A3-021601-25-PW-10SS21-0001_01,1,unset,70,60,0,0
023A3,023A3-021601-50-PNW-10SS21-0030_01,2,unset,70,60,0,85
023A3,023A3-021402-150-WSS-10SS21-0001_01,6,unset,70,60,0,60
023A3,023A3-021601-25-PW-10SS21-0003_01,1,unset,70,60,0,0
023A3,023A3-021402-100-WSS-10SS21-0002_01,6,unset,70,60,0,60
023A3,023A3-021402-100-WSS-10SS21-0016_01,4,unset,70,30,0,0
023A3,023A3-021402-150-WSS-10SS21-0003_01,6,unset,70,60,0,60
023A3,023A3-021925-50-PC-10SS21-0012-HC_01,2,unset,70,60,0,0
023A3,023A3-021402-100-WSS-10SS21-0004_01,6,unset,70,60,0,60
023A3,023A3-021925-50-PC-10SS21-0008-HC_01,2,unset,70,60,0,0
023A3,023A3-021402-150-WSS-10SS21-0005_01,6,unset,70,60,0,60
023A3,023A3-021402-100-WSS-10SS21-0006_01,6,unset,70,60,0,60
023A3,023A3-021402-150-WSS-10SS21-0007_01,6,unset,70,60,0,60
023A3,023A3-021402-100-WSS-10SS21-0008_01,6,unset,70,60,0,60
023A3,023A3-021402-200-WWG-10SS21-0031_01,4,unset,70,30,0,60
023A3,023A3-021402-100-WSS-10SS21-0009_01,4,unset,70,60,0,60
023A3,023A3-021603-100-WSS-10SS21-0078_01,4,unset,70,60,0,0
023A3,023A3-021402-100-WSS-10SS21-0013_01,4,unset,70,60,0,60
023A3,023A3-021604-150-WSS-16SS21-0019_01,6,unset,70,60,0,85
023A3,023A3-021402-200-WWG-10SS21-0032_01,4,unset,70,30,0,60
023A3,023A3-021402-150-WWG-10SS21-0030_01,4,unset,70,60,0,85
023A3,023A3-021601-100-MD2-16SU21-0003_01,4,unset,0,0,0,60
023A3,023A3-021603-100-PNW-10SS21-0008_01,3,unset,70,60,0,0
023A3,023A3-021601-100-MD2-16SU21-0023_01,4,unset,0,0,0,60
023A3,023A3-021921-50-PNW-16SS21-0095_01,2,unset,70,60,0,0
023A3,023A3-021604-150-WSS-10SS21-0064_01,6,unset,70,60,0,85
023A3,023A3-021604-150-WSS-10SS21-0066_01,6,unset,70,60,0,85
023A3,023A3-021604-50-WSS-10SS21-0006_01,2,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0012_01,6,unset,70,60,0,85
023A3,023A3-021603-100-WSS-10SS21-0088_01,4,unset,70,60,0,0
023A3,023A3-021603-150-WSS-10SS21-0089_01,4,unset,70,60,0,0
023A3,023A3-021603-50-WW-10SS21-0003_01,4,unset,70,60,0,0
023A3,023A3-021603-50-WW-10SS21-0001_01,4,unset,70,60,0,0
023A3,023A3-021603-50-WW-10SS21-0002_01,4,unset,70,60,0,0
023A3,023A3-021402-100-WSS-10SS21-XX10_01,4,unset,70,30,0,0
023A3,023A3-021402-100-WSS-10SS21-0011_01,4,unset,70,60,0,0
023A3,023A3-021402-100-WWG-10SS21-0025_01,4,unset,70,60,0,60
023A3,023A3-021922-50-HCW2-160SS22-0006_01,2,unset,70,60,0,85
023A3,023A3-021922-40-HCW2-160SS22-0020_01,1.5,unset,70,30,0,0
023A3,023A3-021922-40-HCW2-160SS22-0008_01,2,unset,70,60,0,0
023A3,023A3-021922-40-HCW2-160SS22-0021_01,2,unset,70,30,0,0
023A3,023A3-021922-40-HCW2-160SS22-0010_01,2,unset,70,60,0,0
023A3,023A3-021922-40-HCW2-160SS22-0022_01,2,unset,70,30,0,0
023A3,023A3-021922-40-HCW2-160SS22-0012_01,2,unset,70,60,0,0
023A3,023A3-021922-40-HCW2-160SS22-0023_01,2,unset,70,30,0,0
023A3,023A3-021922-40-HCW2-160SS22-0014_01,2,unset,70,60,0,0
023A3,023A3-021922-40-HCW2-160SS22-0024_01,2,unset,70,30,0,0
023A3,023A3-021922-40-HCW2-160SS22-0016_01,2,unset,70,60,0,0
023A3,023A3-021922-40-HCW2-160SS22-0025_01,2,unset,70,30,0,0
023A3,023A3-021921-100-PNW-16SS21-0045_01,4,unset,70,60,0,0
023A3,023A3-021921-80-PNW-16SS21-0044_01,4,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0082_01,0.5,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0081_01,0.5,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0080_01,0.5,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0079_01,0.5,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0078_01,0.5,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0077_01,0.5,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0076_01,0.5,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0075_01,0.5,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0074_01,0.5,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0073_01,0.5,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0072_01,0.5,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0071_01,0.5,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0070_01,0.5,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0069_01,0.5,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0068_01,0.5,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0067_01,0.5,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0066_01,0.5,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0065_01,0.5,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0064_01,0.5,unset,70,30,0,0
023A3,023A3-021916-50-SW1-10SS21-0041_01,2,unset,70,30,0,0
023A3,023A3-021602-15-SW1-10SS21-0003_01,0.5,unset,70,30,0,0
023A3,023A3-021603-15-SW1-10SS21-0006_01,0.5,unset,70,30,0,0
023A3,023A3-021610-15-SW1-10SS21-0008_01,0.5,unset,70,30,0,0
023A3,023A3-021601-200-WSS-16SS21-0005_01,8,unset,70,60,60,60
023A3,023A3-021603-80-WSS-10SS21-0080_01,3,unset,70,30,0,0
023A3,023A3-021604-150-WSS-16SS21-0023_01,6,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0010_01,6,unset,70,60,0,60
023A3,023A3-021603-80-WSS-16SS21-0048_01,3,unset,70,0,0,0
023A3,023A3-021916-25-SW1-10SS21-0220_01,2,unset,70,30,0,0
023A3,023A3-021916-25-SW1-10SS21-0205_01,2,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0236_01,1,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-HOLD11_01,1,unset,70,30,0,0
023A3,023A3-021604-150-WSS-16SS21-0036_01,6,unset,70,60,0,60
023A3,021A3-021402-15-SW1-10SS21-0010_01,1,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-HOLD12_01,1,unset,70,30,0,0
023A3,021A3-021402-15-SW1-10SS21-0011_01,1,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0237_01,1,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-HOLD16_01,1,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-HOLD15_01,1,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-HOLD19_01,1,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0238_01,1,unset,70,30,0,0
023A3,021A3-021402-15-SW1-10SS21-0012_01,1,unset,70,30,0,0
023A3,023A3-021604-150-WSS-16SS21-0024_01,4,unset,50,60,0,85
023A3,021A3-021916-15-SW1-10SS21-HOLD20_01,1,unset,70,30,0,0
023A3,021A3-021402-15-SW1-10SS21-0013_01,1,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0239_01,1,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-HOLD24_01,1,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-HOLD23_01,1,unset,70,30,0,0
023A3,021A3-021402-15-SW1-10SS21-0014_01,1,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-0240_01,1,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-HOLD28_01,1,unset,70,30,0,0
023A3,021A3-021916-15-SW1-10SS21-HOLD27_01,1,unset,70,30,0,0
023A3,023A3-021604-150-WSS-16SS21-0025_01,4,unset,70,60,0,85
023A3,023A1-021916-25-SW1-10SS21-HOLD34_01,1,unset,70,30,0,0
023A3,023A1-021916-25-SW1-10SS21-HOLD36_01,1,unset,70,30,0,0
023A3,023A1-021916-25-SW1-10SS21-HOLD33_01,1,unset,70,30,0,0
023A3,023A1-021916-25-SW1-10SS21-HOLD35_01,1,unset,70,30,0,0
023A3,023A3-021604-150-WSS-16SS21-0034_01,4,unset,50,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0026_01,4,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0027_01,4,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0033_01,4,unset,50,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0028_01,4,unset,50,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0029_01,4,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0030_01,4,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0032_01,4,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0031_01,4,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0037_01,4,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0038_01,4,unset,50,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0053_01,4,unset,50,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0039_01,4,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0057_01,6,unset,70,60,0,60
023A3,023A3-021604-150-WSS-16SS21-0040_01,4,unset,50,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0041_01,4,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0042_01,4,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0052_01,4,unset,50,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0051_01,4,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0043_01,4,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0018_01,6,unset,70,60,0,60
023A3,023A3-021604-150-WSS-16SS21-0050_01,4,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0044_01,4,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0045_01,4,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0046_01,4,unset,70,60,0,85
023A3,023A3-021604-150-PW-10SS21-0007_01,4,unset,50,30,0,60
023A3,023A3-021604-150-WSS-16SS21-0061_01,6,unset,70,60,0,85
023A3,023A3-021921-25-PNW-16SS21-0009_01,1,unset,70,60,0,60
023A3,023A3-021921-150-PNW-10SS21-0003_01,8,unset,70,60,0,60
023A3,023A3-021919-150-PNW-10SS21-0002_01,8,unset,70,60,0,60
023A3,023A3-021604-150-WSS-16SS21-0017_01,6,unset,50,30,0,60
023A3,023A3-021602-200-WSS-10SS21-0011_01,8,unset,70,30,0,60
023A3,023A3-021604-150-WSS-16SS21-0060_01,6,unset,70,60,0,85
023A3,023A3-021602-200-WSS-10SS21-0010_01,8,unset,70,30,0,60
023A3,023A3-021602-200-WSS-10SS21-0009_01,8,unset,70,30,0,60
023A3,023A3-021601-200-WSS-10SS21-0049_01,3,unset,70,30,0,60
023A3,023A3-021601-200-WSS-10SS21-0050_01,3,unset,70,30,0,60
023A3,023A3-021601-200-WSS-10SS21-0051_01,3,unset,70,30,0,60
023A3,023A3-021604-100-SC-16CS22-0001-HC_01,3,unset,70,60,60,60
023A3,023A3-021603-150-WSS-16SS21-0026_01,6,unset,70,30,0,60
023A3,023A3-021604-150-WSS-16SS21-0035_01,6,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0007_01,6,unset,70,60,0,85
023A3,023A3-021604-150-WSS-16SS21-0005_01,6,unset,70,60,0,85
023A3,023A3-021604-150-WSS-10SS21-0003_01,6,unset,70,60,0,60
023A3,023A3-021603-200-WFS-10SS21-0001_01,8,unset,70,30,0,60
023A3,023A3-021402-100-PV-10SS21-0006_01,4,unset,70,60,0,60
023A3,023A3-021402-100-PV-10SS21-0001_01,4,unset,70,60,0,60
023A3,023A3-021402-100-PV-10SS21-0002_01,4,unset,70,60,0,60
023A3,023A3-021402-100-PV-10SS21-0003_01,4,unset,70,60,0,60
023A3,023A3-021402-100-PV-10SS21-0004_01,4,unset,70,60,0,60
023A3,023A3-021402-100-PV-10SS21-0005_01,4,unset,70,60,0,60
023A3,023A3-021925-50-PC-10SS21-0010-HC_01,2,unset,70,60,0,60
023A3,023A3-021602-150-WSS-10SS21-0035_01,4,unset,70,60,0,60
023A3,023A3-021602-400-WSS-10SS21-0028_01,8,unset,70,60,60,60
023A3,023A3-021602-50-PNW-10SS21-0020_01,2,unset,70,60,0,85
023A3,023A3-021921-50-PNW-10SS21-0048_01,2,unset,70,60,0,85
023A3,023A3-021602-50-PNW-10SS21-0019_01,2,unset,70,60,0,85
023A3,023A3-021602-50-PNW-10SS21-0018_01,2,unset,70,60,0,85
023A3,023A3-021917-50-PW-10SS21-0030_01,2,unset,70,60,0,85
023A3,023A3-021601-50-PNW-10SS21-0032_01,2,unset,70,60,0,85
023A3,023A3-021601-50-PNW-10SS21-0031_01,2,unset,70,60,0,85
023A3,023A3-021602-50-HCW-63SS22-0010_01,2,unset,70,60,0,85
023A3,023A3-021922-50-HCW-63SS22-0008_01,2,unset,70,60,0,85
023A3,023A3-021602-150-WSS-10SS21-0030_01,4,unset,50,30,0,60
023A3,023A3-021602-100-WSS-10SS21-0032_01,3,unset,70,60,0,85
023A3,023A3-021602-100-WSS-10SS21-0031_01,3,unset,70,60,0,85
023A3,023A3-021602-50-HCW-63SS22-0009_01,2,unset,70,60,0,85
023A3,023A3-021602-50-HCW-63SS22-0008_01,2,unset,70,60,0,85
023A3,023A3-021601-150-WSS-16SS21-0013_01,4,unset,50,30,0,60
023A3,023A3-021604-150-WSS-16SS21-0009_01,6,unset,70,60,0,85
023A3,023A3-021601-150-WSS-10SS21-0014_01,6,unset,70,60,0,60
023A3,023A3-021604-80-WSS-16SS21-0020_01,6,unset,50,30,0,60
023A3,023A3-021601-80-WSS-10SS21-0022_01,3,unset,70,60,0,60
023A3,023A3-021601-80-WSS-10SS21-0015_01,3,unset,70,60,0,60
023A3,023A3-021601-80-HCW-63SS22-0004_01,2,unset,70,60,0,85
023A3,023A3-021601-50-HCW-63SS22-0003_01,2,unset,70,60,0,85
023A3,023A3-021602-100-WFS-10SS21-0004_01,4,unset,70,60,0,60
023A3,023A3-021601-100-WFS-10SS21-0006_01,3,unset,70,60,0,60
023A3,023A3-021917-80-PW-10SS21-0029_01,2,unset,70,60,0,85
023A3,023A3-021921-50-PNW-10SS21-0041_01,2,unset,70,60,0,85
023A3,023A3-021601-50-PNW-10SS21-0001_01,2,unset,70,60,0,60
023A3,023A3-021601-40-PNW-10SS21-0002_01,2,unset,70,60,0,60
023A3,023A3-021601-200-WSS-10SS21-0020_01,6,unset,50,30,0,60
023A3,023A3-021921-50-PNW-10SS21-0122_01,6,unset,0,60,0,85
023A3,023A3-021602-200-WSS-16SS21-0006_01,8,unset,70,60,60,60
023A3,023A3-021604-200-PC-10SS21-0006_01,8,unset,70,30,60,60
023A3,023A3-021604-150-PW-10SS21-0012_01,6,unset,70,30,0,60
023A3,023A3-021604-150-PW-10SS21-0020_01,6,unset,70,30,0,60
023A3,023A3-021604-150-PW-10SS21-0019_01,6,unset,70,30,0,60
023A3,023A3-021603-200-WSS-10SS21-0028_01,8,unset,50,30,0,60
023A3,023A3-021604-150-WSS-16SS21-0022_01,6,unset,50,60,0,85
023A3,023A3-021402-80-PC-10SS21-0001_01,3,unset,70,30,0,60
023A3,023A3-021402-25-PNW-10SS21-0004_01,2,unset,70,60,0,60
023A3,023A3-021402-25-PC-10SS21-0001_01,2,unset,70,30,0,60
023A3,023A3-021402-80-PC-10SS21-0002_01,3,unset,70,30,0,60
023A3,023A3-021604-150-WSS-10SS21-0054_01,6,unset,70,60,0,85
023A3,023A3-021604-100-CWR2-10CS21-0001_01,4,unset,50,30,0,60
023A3,023A3-021961-100-CWS2-10CS21-0007_01,4,unset,50,30,0,60
023A3,023A3-021402-25-PC-10SS21-0008_01,2,unset,70,30,0,60
023A3,023A3-021402-25-PNW-10SS21-0005_01,2,unset,70,60,0,60
023A3,023A3-021602-200-WSS-10SS21-0008_01,8,unset,70,30,0,60
023A3,023A3-021604-80-WSS-16SS21-0059_01,6,unset,50,30,0,60
023A3,023A3-021402-150-WWG-10SS21-0007_01,6,unset,70,60,0,85
023A3,023A3-021918-50-PC-10SS21-0014_01,2,unset,70,60,0,60
023A3,023A3-021402-25-PNW-10SS21-0008_01,2,unset,70,60,0,60
023A3,023A3-021402-80-PC-10SS21-0012_01_deleted,2,unset,50,30,0,60
023A3,023A3-021604-150-WSS-16SS21-0015_01,6,unset,70,60,0,85
023A3,023A3-021918-50-PC-10SS21-0013_01,2,unset,70,60,0,60
023A3,023A3-021402-100-WWG-10SS21-0008_01,6,unset,70,60,0,85
023A3,023A3-021921-25-PNW-10SS21-0006_01,2,unset,70,60,0,60
023A3,023A3-021933-400-PV-10SS21-0005_01,16,unset,70,60,60,60
023A3,023A3-021402-100-WWG-10SS21-0034_01,6,unset,70,60,0,85
023A3,023A3-021604-150-PW-10SS21-0016_01,6,unset,70,30,0,60
023A3,023A3-021402-100-WWG-10SS21-0011_01,6,unset,70,60,0,60
023A3,023A3-021604-150-PW-16SS21-0022_01,6,unset,70,60,0,85
023A3,023A3-021921-200-PNW-10SS21-HOLD_01,6,unset,0,0,0,60
023A3,023A3-021402-200-WWG-10SS21-0012_01,8,unset,70,60,0,60
023A3,023A3-021908-25-PA-10SS21-0056_01,1,unset,0,0,0,60
023A3,023A3-021908-25-PA-10SS21-0055_01,1,unset,0,0,0,60
023A3,023A3-021908-25-PA-10SS21-0054_01,1,unset,0,0,0,60
023A3,023A3-021603-150-WSS-16SS21-0033_01,4,unset,70,60,0,85
023A3,023A3-021603-100-WSS-16SS21-0036_01,4,unset,70,60,0,85
023A3,023A3-021603-100-WSS-16SS21-0035_01,4,unset,70,60,0,85
023A3,023A3-021603-100-WSS-16SS21-0037_01,4,unset,70,60,0,85
023A3,023A3-021603-150-WSS-16SS21-0044_01,4,unset,70,60,60,60
023A3,023A3-021604-150-WSS-16SS21-0013_01,4,unset,70,60,0,85
023A3,023A3-021603-80-WSS-16SS21-0038_01,4,unset,70,60,0,60
023A3,023A3-021603-100-WSS-16SS21-0043_01,4,unset,70,60,0,85
023A3,023A3-021603-200-WSS-16SS21-0032_01,8,unset,70,60,60,85
023A3,023A3-021603-100-WSS-16SS21-0034_01,4,unset,50,60,0,85
023A3,023A3-021603-100-WSS-16SS21-0079_01,4,unset,70,60,0,60
023A3,023A3-021603-150-WSS-16SS21-0031_01,4,unset,70,60,60,60
023A3,023A3-021603-150-WSS-16SS21-0042_01,4,unset,70,60,0,85
023A3,023A3-021603-150-WSS-16SS21-0041_01,6,unset,70,60,0,60
023A3,023A3-021603-100-WSS-16SS21-0040_01,4,unset,70,60,0,85
023A3,023A3-021603-150-WSS-10SS21-0081_01,4,unset,70,60,0,60
023A3,023A3-021921-80-PNW-16SS21-0056_01,3,unset,70,60,0,60
023A3,023A3-021919-400-PNW-10SS21-0003_01,16,unset,70,60,60,60
023A3,023A3-021908-20-PA-10SS21-0077_01,0.75,unset,0,0,0,60
023A3,023A3-021908-20-PA-10SS21-0069_01,0.75,unset,0,0,0,60
023A3,023A3-021922-80-HCW-63SS22-0012_01,3,unset,0,0,0,60
023A3,023A3-021921-20-PNW-10SS21-0117_01,0.75,unset,0,0,0,60
023A3,023A3-021921-20-PNW-10SS21-0119_01,0.75,unset,0,0,0,60
023A3,023A3-021921-20-PNW-10SS21-0113_01,0.75,unset,0,0,0,60
023A3,023A3-021921-20-PNW-10SS21-0116_01,0.75,unset,0,0,0,60
023A3,023A3-021402-150-WWG-10SS21-0020_01,6,unset,70,60,0,60
023A3,023A3-021921-20-PNW-10SS21-0124_01,0.75,unset,0,0,0,60
023A3,023A3-021922-20-HCW-63SS22-0018_01,0.75,unset,0,0,0,60
023A3,023A3-021922-20-HCW-63SS22-0024_01,0.75,unset,0,0,0,60
023A3,023A3-021922-20-HCW1-100SS22-HOLD9,0.75,unset,0,0,0,60
023A3,023A3-021402-100-WWG-10SS21-0019_01,6,unset,70,60,0,60
023A3,023A3-021604-150-WSS-16SS21-0011_01,6,unset,70,60,0,85
023A3,023A3-021402-150-WWG-10SS21-0005_01,6,unset,70,60,0,85
023A3,023A3-021603-100-WSS-16SS21-0072_01,4,unset,70,60,60,60
023A3,023A3-021603-50-WSS-10SS21-0070_01,2,unset,70,60,0,60
023A3,023A3-021603-50-WSS-10SS21-0030_01,2,unset,70,60,0,60
023A3,023A3-021601-300-WSS-10SS21-0007_01,0,unset,70,60,60,60
023A3,023A3-021601-200-WSS-10SS21-0011_01,0,unset,70,60,60,85
023A3,023A3-021601-200-WSS-10SS21-0009_01,0,unset,70,60,60,85
023A3,023A3-021602-400-WSS-10SS21-0025_01,16,unset,70,60,60,60
023A3,023A3-021602-200-WSS-10SS21-0022_01,0,unset,70,60,60,60
023A3,023A3-021602-200-WSS-10SS21-0024_01,0,unset,70,60,60,60
023A3,023A3-021602-200-WSS-10SS21-0023_01,0,unset,70,60,60,60
023A3,023A3-021402-100-WWG-10SS21-0018_01,6,unset,70,60,0,85
023A3,023A3-021604-25-WSS-16SS21-XXXX_01,1,unset,50,30,0,60
023A3,023A3-021908-50-IA-10SS21-0006_01,0,unset,50,30,0,60
023A3,023A3-021908-50-IA-10SS21-0010_01,2,unset,50,30,0,60
023A3,023A3-021402-100-WWG-10SS21-0017_01,6,unset,70,60,0,85
023A3,023A3-021908-20-IA-10SS21-0027_01,2,unset,50,30,0,60
023A3,023A3-021604-150-WSS-16SS21-0062_01_DELETED,6,unset,0,0,60,0
023A3,023A3-021930-100-WW-10SS21-0036_01,4,unset,0,0,0,60
023A3,023A3-021402-150-WWG-10SS21-0023_01,4,unset,70,60,0,60
023A3,023A3-021601-50-PW-10SS21-0030_01,1,unset,0,0,0,85
023A3,023A3-021601-50-PW-10SS21-0002_01,1,unset,70,60,0,85
023A4,023A4-021602-200-WSS-16SS21-0006_01,8,unset,70,60,60,60
023A4,023A4-021602-150-WSS-16SS21-0013_01,6,unset,70,60,60,60
023A4,023A4-021602-150-WSS-16SS21-0015_01,6,unset,70,60,60,60
023A4,023A4-021602-150-WSS-16SS21-0014_01,4,unset,70,60,60,60
023A4,023A4-021602-150-WSS-16SS21-0016_01,6,unset,70,60,60,60
023A4,023A4-021601-150-WSS-16SS21-0006_01,6,unset,70,60,60,60
023A4,023A4-021601-150-WSS-16SS21-0008_01,6,unset,70,60,60,60
023A4,023A4-021601-200-WSS-16SS21-0005_01,6,unset,70,60,60,60
023A4,023A4-021603-150-WSS-16SS21-0026_01,6,unset,70,30,0,60
023A4,023A4-021603-150-PV-10SS21-0003_01,4,unset,70,30,0,60
023A4,023A4-021601-150-PV-10SS21-0002_01,4,unset,70,30,0,60
023A4,023A4-021601-150-PV-10SS21-0003_01,4,unset,70,30,0,60
023A4,023A4-021601-150-PV-10SS21-0001_01,4,unset,70,30,0,60
023A4,023A4-021602-150-PV-10SS21-0001_01,8,unset,70,30,0,60
023A4,ESTUDIOSILO-OCRIM-NOTOCAR,4,unset,0,0,0,60
023A4,Copy-of-ESTUDIOSILO-OCRIM-NOTOCAR-DELETE,4,unset,0,0,0,60
023A4,Copy-(2)-of-ESTUDIOSILO-OCRIM-NOTOCAR-DELETE,4,unset,0,0,0,60
023A4,Copy-(3)-of-ESTUDIOSILO-OCRIM-NOTOCAR-DELETE,4,unset,0,0,0,60
023A4,023A4-021919-100-AV-10SU21-0001_01,8,unset,70,60,0,60
023A4,023A4-021922-80-HCW-63SS22-0012_01,3,unset,70,30,0,60
023A4,023A4-021908-20-PA-10SS21-HOLD14,0.75,unset,0,0,0,60
023A4,023A4-021921-20-PNW-10SS21-HOLD13,0.75,unset,0,0,0,60
023A4,023A4-021921-20-PNW-10SS21-0126_01,0.75,unset,0,0,0,60
023A4,023A4-021922-20-HCW-63SS22-0015_01,0.75,unset,0,0,0,60
023A4,023A4-021602-150-PV-10SS21-0004_01,8,unset,70,30,0,60
023A4,023A4-021602-150-PV-10SS21-0005_01,8,unset,70,30,0,60
023A4,023A4-021602-150-PV-10SS21-0006_01,8,unset,70,30,0,60
023A4,023A4-021602-80-HCW-63SS22-0001_01,3,unset,70,30,0,60
023A4,023A4-021602-80-HCW-63SS22-0005_01,3,unset,70,30,0,60
023A4,023A4-021602-80-HCW-63SS22-0002_01,3,unset,70,30,0,60
023A4,023A4-021602-50-HCW-63SS22-0006_01,3,unset,70,30,0,60
023A4,023A4-021602-50-HCW-63SS22-0003_01,3,unset,70,30,0,60
023A4,023A4-021602-80-HCW-63SS22-0007_01,3,unset,70,30,0,60
023A4,023A4-021602-80-HCW-63SS22-0004_01,3,unset,70,30,0,60
023A4,023A4-021922-50-HCW-63SS22-0001_01,3,unset,70,30,0,60
023A4,023A4-021603-80-HCW-63SS22-0001_01_deleted,3,unset,70,30,0,60
023A4,023A4-021922-80-HCW-63SS22-0002_01,3,unset,70,30,0,60
023A4,023A4-021601-50-HCW-63SS22-0001_01,3,unset,70,60,0,60
023A4,023A4-021601-50-HCW-63SS22-0002_01,3,unset,70,60,0,60
023A4,023A4-021908-50-IA-10SS21-0006_01,0,unset,50,30,0,60
023A4,023A4-021921-25-PNW-16SS21-0046_01,1,unset,70,60,0,60
023A4,023A4-021601-25-PNW-16SS21-0023_01,1,unset,70,60,0,60
023A4,023A4-021601-25-PNW-16SS21-0024_01,1,unset,70,60,0,60
023A4,023A4-021921-25-PNW-16SS21-0057_01,1,unset,70,30,0,60
023A4,023A4-021602-25-PNW-16SS21-0016_01,1,unset,70,60,0,60
023A4,023A4-021602-25-PNW-16SS21-0015_01,1,unset,70,60,0,60
023A4,023A4-021602-25-PNW-16SS21-0017_01,1,unset,70,60,0,60
023A4,023A4-021933-600-PV-10SS21-0001_01,20,unset,70,60,0,0
024A1,024A1-021921-20-PNW-10SS21-HOLD3,0.75,unset,50,30,0,0
024A1,024A1-021921-20-PNW-10SS21-HOLD2,0.75,unset,50,30,0,0
024A1,024A1-021921-20-PNW-10SS21-HOLD1,0.75,unset,50,30,0,0
024A1,024A1-021908-20-PA-10SS21-HOLD1,0.75,unset,50,30,0,0
